id,face,im,hemifield,response,rt,correct,location,radius,angle,cols,pch,col1,angle2,group,gcol
o96,46,Intact,LVF,right,3.166805,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,58,Intact,LVF,right,16.718945,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,37,Intact,RVF,right,3.39949,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,66,Mirror reversed,RVF,left,6.956615,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,69,Mirror reversed,LVF,right,6.8763,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,20,Intact,RVF,right,2.20917,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,1,Mirror reversed,LVF,left,2.31694,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,51,Intact,LVF,right,7.77239,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,79,Mirror reversed,LVF,right,7.781715,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,32,Intact,RVF,right,9.21546,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,50,Mirror reversed,RVF,left,5.99005,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,19,Intact,LVF,left,4.0034,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,58,Intact,RVF,right,11.43074,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,11,Intact,LVF,left,5.65146,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,58,Mirror reversed,RVF,right,16.779695,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,50,Mirror reversed,LVF,right,4.93951,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,81,Intact,RVF,left,22.3118,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,76,Intact,RVF,right,5.800725,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,54,Mirror reversed,RVF,right,5.066375,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,76,Intact,LVF,right,3.70465,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,80,Mirror reversed,RVF,right,5.03439,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,67,Mirror reversed,RVF,left,2.20387,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,35,Intact,LVF,left,9.16264,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,10,Mirror reversed,RVF,left,7.738425,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,77,Mirror reversed,RVF,right,10.450175,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,33,Mirror reversed,LVF,right,3.907785,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,33,Intact,RVF,right,16.06998,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,8,Intact,LVF,right,8.91039,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,37,Intact,LVF,left,4.233205,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,32,Mirror reversed,LVF,right,3.053535,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,42,Intact,RVF,right,4.03022,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,1,Intact,RVF,left,4.285,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,39,Intact,LVF,right,3.815995,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,31,Intact,LVF,right,2.487285,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,35,Mirror reversed,LVF,right,5.34273,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,69,Intact,RVF,right,2.791745,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,54,Mirror reversed,LVF,right,7.765225,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,28,Mirror reversed,LVF,right,12.478515,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,81,Intact,LVF,left,8.781325,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,49,Intact,RVF,right,6.251545,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,1,Mirror reversed,RVF,left,9.54965,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,22,Intact,RVF,right,5.004725,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,47,Intact,LVF,right,3.953985,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,4,Mirror reversed,RVF,left,5.282935,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,4,Mirror reversed,LVF,left,21.71136,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,79,Mirror reversed,RVF,right,34.121015,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,51,Mirror reversed,RVF,right,4.173725,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,79,Intact,LVF,right,3.12494,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,20,Intact,LVF,left,8.632,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,20,Mirror reversed,LVF,left,7.40132,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,31,Mirror reversed,RVF,left,3.376515,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,71,Intact,LVF,right,4.139835,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,62,Mirror reversed,LVF,left,3.59954,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,67,Mirror reversed,LVF,left,8.75136,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,42,Intact,LVF,left,6.23233,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,47,Mirror reversed,RVF,right,2.26783,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,77,Mirror reversed,LVF,right,4.91584,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,32,Intact,LVF,right,11.34322,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,22,Mirror reversed,RVF,left,1.699885,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,82,Mirror reversed,RVF,right,4.98239,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,35,Intact,RVF,left,6.51129,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,11,Mirror reversed,LVF,left,4.529755,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,28,Intact,LVF,right,2.301985,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,8,Intact,RVF,left,7.23989,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,20,Mirror reversed,RVF,right,6.39872,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,69,Mirror reversed,RVF,right,8.64801,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,39,Mirror reversed,LVF,right,2.566915,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,4,Intact,LVF,left,2.79974,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,84,Intact,LVF,left,8.803905,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,68,Intact,RVF,right,6.142265,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,59,Mirror reversed,LVF,right,4.53354,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,84,Mirror reversed,LVF,right,22.54019,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,81,Mirror reversed,RVF,left,2.099845,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,1,Intact,LVF,right,17.03393,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,66,Intact,RVF,right,5.83268,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,54,Intact,RVF,right,7.698595,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,31,Intact,RVF,left,2.670305,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,71,Intact,RVF,left,2.316685,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,8,Mirror reversed,LVF,left,2.16699,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,83,Mirror reversed,RVF,right,4.9327,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,31,Mirror reversed,LVF,left,6.95896,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,59,Intact,LVF,left,2.58867,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,4,Intact,RVF,right,3.78427,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,83,Mirror reversed,LVF,left,4.201505,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,66,Intact,LVF,left,13.53206,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,10,Mirror reversed,LVF,left,7.165355,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,82,Intact,RVF,left,1.61469,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,19,Mirror reversed,LVF,left,4.91547,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,11,Intact,RVF,left,4.3993,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,62,Intact,LVF,right,7.061095,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,68,Mirror reversed,LVF,right,4.50223,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,22,Intact,LVF,left,2.0457,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,80,Intact,RVF,right,7.690145,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,81,Mirror reversed,LVF,right,3.623525,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,44,Intact,LVF,left,3.421165,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,54,Intact,LVF,right,1.179065,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,47,Mirror reversed,LVF,left,6.21701,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,51,Intact,RVF,right,7.35741,1,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,44,Mirror reversed,LVF,right,1.940725,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o96,38,Mirror reversed,LVF,right,6.31543,0,online,1.299527492,42.075969,#DEC43B,21,#DEC43B,-0.064978467,2. Bilingual,goldenrod
o97,76,Mirror reversed,LVF,left,2.775405,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,69,Intact,RVF,left,2.903325,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,4,Mirror reversed,RVF,left,3.12992,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,81,Mirror reversed,RVF,left,6.92856,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,47,Intact,RVF,left,7.72339,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,49,Intact,RVF,right,2.379325,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,83,Intact,LVF,right,5.06898,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,66,Intact,LVF,left,2.965195,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,47,Mirror reversed,RVF,right,2.947265,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,44,Mirror reversed,LVF,left,7.783375,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,20,Intact,LVF,left,2.571755,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,35,Intact,RVF,right,7.76374,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,32,Mirror reversed,RVF,left,4.13116,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,84,Intact,RVF,right,2.446085,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,79,Intact,LVF,left,5.867185,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,49,Intact,LVF,left,1.775385,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,31,Mirror reversed,RVF,right,9.013395,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,22,Mirror reversed,RVF,left,2.04623,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,33,Intact,LVF,left,2.122645,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,46,Intact,LVF,right,3.08381,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,58,Mirror reversed,LVF,left,1.56864,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,51,Intact,RVF,right,1.880575,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,33,Mirror reversed,RVF,right,5.96926,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,81,Intact,RVF,left,4.357585,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,80,Intact,RVF,right,3.686535,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,66,Mirror reversed,RVF,right,2.54712,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,77,Intact,LVF,left,7.207685,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,51,Mirror reversed,LVF,left,13.07933,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,22,Mirror reversed,LVF,right,1.983455,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,54,Intact,RVF,left,1.983025,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,11,Mirror reversed,RVF,left,3.179255,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,80,Intact,LVF,left,3.252805,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,33,Intact,RVF,left,3.381885,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,38,Mirror reversed,RVF,right,11.89266,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,51,Intact,LVF,right,1.769525,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,51,Mirror reversed,RVF,left,2.793725,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,80,Mirror reversed,RVF,left,2.642565,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,59,Mirror reversed,RVF,right,1.929455,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,67,Mirror reversed,RVF,left,7.901365,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,10,Mirror reversed,LVF,right,9.34348,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,67,Intact,RVF,left,2.00231,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,50,Mirror reversed,RVF,left,5.393655,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,47,Intact,LVF,right,6.605225,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,20,Mirror reversed,LVF,left,2.862005,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,28,Intact,RVF,left,3.675865,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,82,Mirror reversed,LVF,left,1.62241,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,59,Intact,RVF,left,2.239515,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,71,Mirror reversed,RVF,right,6.04546,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,67,Mirror reversed,LVF,left,5.257635,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,46,Mirror reversed,RVF,left,2.1862,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,35,Mirror reversed,RVF,left,5.468075,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,83,Intact,RVF,left,20.37655,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,1,Mirror reversed,RVF,left,2.776225,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,49,Mirror reversed,LVF,right,3.01806,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,1,Intact,RVF,right,5.11971,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,37,Intact,LVF,left,1.944925,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,42,Intact,LVF,right,3.342785,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,32,Intact,LVF,left,26.312795,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,46,Mirror reversed,LVF,right,7.750425,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,58,Intact,LVF,left,2.149915,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,42,Intact,RVF,left,2.52343,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,69,Mirror reversed,LVF,right,2.0632,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,31,Mirror reversed,LVF,right,7.288455,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,19,Intact,RVF,left,3.50179,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,4,Mirror reversed,LVF,right,1.913845,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,42,Mirror reversed,RVF,left,2.384475,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,33,Mirror reversed,LVF,left,1.817215,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,59,Mirror reversed,LVF,left,1.676115,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,79,Mirror reversed,RVF,right,5.680715,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,37,Intact,RVF,right,6.736305,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,4,Intact,LVF,left,3.52418,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,80,Mirror reversed,LVF,right,9.675415,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,35,Intact,LVF,right,2.916125,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,76,Intact,LVF,left,2.9896,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,62,Mirror reversed,RVF,left,1.98126,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,28,Intact,LVF,left,2.152425,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,39,Mirror reversed,RVF,left,7.15456,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,62,Intact,LVF,left,5.603245,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,38,Intact,LVF,left,5.326005,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,54,Mirror reversed,RVF,right,2.6553,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,4,Intact,RVF,right,9.26998,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,54,Mirror reversed,LVF,left,4.47651,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,38,Mirror reversed,LVF,left,3.51537,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,54,Intact,LVF,right,1.62127,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,35,Mirror reversed,LVF,left,1.847035,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,82,Intact,RVF,left,3.756965,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,31,Intact,RVF,right,1.89454,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,28,Mirror reversed,RVF,right,9.09226,1,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,59,Intact,LVF,right,1.392905,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,39,Intact,LVF,right,2.513115,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
o97,37,Mirror reversed,RVF,left,1.943755,0,online,1.012613591,46.91748315,#E5A409,21,#E5A409,0.042610737,2. Bilingual,goldenrod
