id,TrialNumber,im,faceNumber,hemifield,aoi,dwellTime,nFixations,nDwells,fixX,fixY,firstFixNum,lastFixNum,fix0X,fix0Y,fix1X,fix1Y,lastFixX,lastFixY,face,hem,angle,group,col,angle2,correct
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,171,Intact,O84,RVF,1. left,616,3,2,-2.486486486,1.756756757,6,10,0.702702703,0.810810811,-2.594594595,1.72972973,-400,84,3. RR,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,171,Intact,O84,RVF,2. center,3430,3,3,-1.108108108,0.918918919,5,8,0.702702703,0.810810811,-1.27027027,0.756756757,-69,69,2. target,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,171,Intact,O84,RVF,3. right,1707,4,3,-1.162162162,1.675675676,1,7,0.702702703,0.810810811,-0.459459459,1.189189189,258,69,1. LL,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,172,Intact,O68,RVF,1. left,408,1,1,-0.621621622,1.405405405,1,1,-0.081081081,1.027027027,-0.621621622,1.405405405,-343,52,3. RR,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,172,Intact,O68,RVF,2. center,3172,3,3,-0.081081081,1.054054054,3,7,-0.081081081,1.027027027,0.081081081,1.027027027,-16,85,2. target,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,172,Intact,O68,RVF,3. right,573,4,2,-0.27027027,1.162162162,2,6,-0.081081081,1.027027027,0,1.027027027,298,53,1. LL,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,173,Intact,O28,LVF,1. left,791,1,1,-0.891891892,1.378378378,1,1,-0.675675676,1.378378378,-0.891891892,1.378378378,-353,51,1. LL,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,173,Intact,O28,LVF,2. center,1415,3,3,-0.162162162,1.405405405,2,6,-0.675675676,1.378378378,-0.243243243,1.594594595,22,42,2. target,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,173,Intact,O28,LVF,3. right,390,3,1,0.162162162,1.540540541,3,5,-0.675675676,1.378378378,0.810810811,1.621621622,325,56,3. RR,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,174,Intact,O49,RVF,1. left,382,3,1,-1,0.783783784,5,7,-0.135135135,1.297297297,-0.648648649,0.621621622,-365,32,3. RR,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,174,Intact,O49,RVF,2. center,1948,2,2,-0.216216216,1,4,4,-0.135135135,1.297297297,-0.27027027,0.864864865,-10,32,2. target,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,174,Intact,O49,RVF,3. right,2322,4,2,0.216216216,1.27027027,1,8,-0.135135135,1.297297297,-0.378378378,1.351351351,322,49,1. LL,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,175,Mirror reversed,O83,RVF,1. left,1181,3,1,-0.459459459,0.810810811,4,6,-0.162162162,0.945945946,-0.891891892,1.351351351,-337,30,3. RR,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,175,Mirror reversed,O83,RVF,2. center,1590,4,4,-0.378378378,1.081081081,3,9,-0.162162162,0.945945946,0.189189189,1.243243243,-6,42,2. target,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,175,Mirror reversed,O83,RVF,3. right,1356,4,3,-0.486486486,1.405405405,1,10,-0.162162162,0.945945946,-1.567567568,1.216216216,329,59,1. LL,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,177,Intact,O69,LVF,1. left,691,2,2,-0.351351351,1.135135135,3,5,0.297297297,1,-0.891891892,1.351351351,-307,31,1. LL,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,177,Intact,O69,LVF,2. center,4479,3,3,0.162162162,1,2,4,0.297297297,1,0.027027027,1.162162162,-23,31,2. target,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,177,Intact,O69,LVF,3. right,474,1,1,-0.378378378,1.189189189,1,1,0.297297297,1,-0.378378378,1.189189189,306,44,3. RR,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,178,Mirror reversed,O19,RVF,1. left,765,3,1,-0.567567568,0.72972973,1,3,-0.297297297,1.216216216,0.081081081,0.810810811,-344,27,3. RR,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,178,Mirror reversed,O19,RVF,2. center,1274,2,2,0.216216216,1.108108108,6,6,-0.297297297,1.216216216,1.837837838,0.72972973,68,27,2. target,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,178,Mirror reversed,O19,RVF,3. right,441,2,1,-0.540540541,1.324324324,4,5,-0.297297297,1.216216216,-2.459459459,1.189189189,304,49,1. LL,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,179,Mirror reversed,O47,RVF,1. left,233,1,1,-1.459459459,1.351351351,3,3,-0.081081081,1.135135135,-1.459459459,1.351351351,-374,50,3. RR,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,179,Mirror reversed,O47,RVF,3. right,449,2,1,-0.459459459,1.27027027,1,2,-0.081081081,1.135135135,-1.135135135,1.108108108,314,49,1. LL,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,180,Mirror reversed,O58,LVF,1. left,482,3,1,-0.675675676,0.945945946,3,5,-0.243243243,1.216216216,-1.405405405,1.351351351,-346,34,1. LL,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,180,Mirror reversed,O58,LVF,2. center,1781,5,3,-0.081081081,1.135135135,2,8,-0.243243243,1.216216216,0.702702703,1.297297297,5,35,2. target,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,180,Mirror reversed,O58,LVF,3. right,674,1,1,0.054054054,1.135135135,1,1,-0.243243243,1.216216216,0.054054054,1.135135135,322,42,3. RR,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,181,Intact,O82,RVF,1. left,948,5,3,-0.054054054,0.72972973,1,8,0.027027027,0.972972973,1.702702703,0.72972973,-322,28,3. RR,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,181,Intact,O82,RVF,2. center,1690,2,2,-0.027027027,0.918918919,5,5,0.027027027,0.972972973,-0.243243243,0.72972973,-9,27,2. target,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,181,Intact,O82,RVF,3. right,807,1,1,-0.783783784,1.054054054,4,4,0.027027027,0.972972973,-0.783783784,1.054054054,291,39,1. LL,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,182,Intact,O47,LVF,1. left,649,3,2,-0.351351351,0.891891892,3,9,-0.27027027,1.054054054,0.189189189,0.351351351,-290,68,1. LL,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,182,Intact,O47,LVF,2. center,1697,5,5,-0.405405405,1.243243243,2,11,-0.27027027,1.054054054,-0.567567568,0.702702703,-28,65,2. target,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,182,Intact,O47,LVF,3. right,1148,3,2,-0.378378378,1.918918919,1,7,-0.27027027,1.054054054,-0.351351351,1.648648649,306,84,3. RR,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,183,Intact,O32,LVF,1. left,865,3,2,-0.162162162,1.486486486,2,13,0.162162162,1.405405405,0.513513514,1.27027027,-323,62,1. LL,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,183,Intact,O32,LVF,2. center,4512,4,4,0.486486486,1.27027027,4,12,0.162162162,1.405405405,-0.216216216,1.216216216,24,63,2. target,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,183,Intact,O32,LVF,3. right,4270,6,4,-0.054054054,1.297297297,1,11,0.162162162,1.405405405,-0.189189189,1.243243243,329,60,3. RR,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,184,Mirror reversed,O79,LVF,1. left,706,5,2,-0.540540541,1.054054054,4,13,0.189189189,1.702702703,1.621621622,0.297297297,-352,48,1. LL,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,184,Mirror reversed,O79,LVF,2. center,898,3,2,0.027027027,1.486486486,6,7,0.189189189,1.702702703,-0.459459459,1.027027027,-11,39,2. target,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,184,Mirror reversed,O79,LVF,3. right,2280,6,2,0.297297297,1.297297297,1,10,0.189189189,1.702702703,-0.162162162,1.216216216,335,47,3. RR,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,185,Mirror reversed,O4,LVF,1. left,1721,7,3,-0.432432432,1.135135135,1,13,0.027027027,1.405405405,0.189189189,1.162162162,-334,64,1. LL,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,185,Mirror reversed,O4,LVF,2. center,2522,6,6,-0.081081081,1.351351351,5,18,0.027027027,1.405405405,0.162162162,1.189189189,-7,49,2. target,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,185,Mirror reversed,O4,LVF,3. right,2878,9,4,0.297297297,1.459459459,3,21,0.027027027,1.405405405,-0.702702703,0.972972973,339,56,3. RR,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,186,Intact,O71,LVF,1. left,449,2,1,-0.675675676,1.351351351,6,7,0.027027027,0.621621622,-0.189189189,1.081081081,-349,52,1. LL,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,186,Intact,O71,LVF,2. center,1847,4,4,0.081081081,1.027027027,2,8,0.027027027,0.621621622,1.594594595,1.135135135,-39,46,2. target,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,186,Intact,O71,LVF,3. right,3346,4,3,0.054054054,1.27027027,1,9,0.027027027,0.621621622,-0.405405405,1.135135135,360,40,3. RR,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,187,Mirror reversed,O42,LVF,1. left,1131,6,2,-0.783783784,1.081081081,1,9,-0.027027027,1.27027027,-0.459459459,0.486486486,-359,44,1. LL,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,187,Mirror reversed,O42,LVF,2. center,2223,3,3,-0.189189189,1.297297297,4,6,-0.027027027,1.27027027,-0.567567568,0.891891892,-10,63,2. target,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,187,Mirror reversed,O42,LVF,3. right,733,1,1,0,1.351351351,5,5,-0.027027027,1.27027027,0,1.351351351,320,50,3. RR,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,188,Intact,O49,LVF,1. left,574,3,1,-0.162162162,0.72972973,1,3,-0.135135135,1.054054054,-0.108108108,0.594594595,-329,27,1. LL,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,188,Intact,O49,LVF,2. center,1389,4,2,-0.135135135,0.945945946,5,7,-0.135135135,1.054054054,0.783783784,0.540540541,-7,28,2. target,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,188,Intact,O49,LVF,3. right,657,2,2,-0.081081081,1,4,8,-0.135135135,1.054054054,0.081081081,1.081081081,302,29,3. RR,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,189,Mirror reversed,O4,RVF,1. left,715,3,1,-0.513513514,1.054054054,3,5,0.567567568,0.756756757,-0.162162162,0.945945946,-342,40,3. RR,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,189,Mirror reversed,O4,RVF,2. center,774,2,2,0.459459459,0.864864865,2,2,0.567567568,0.756756757,0.405405405,0.945945946,15,35,2. target,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,189,Mirror reversed,O4,RVF,3. right,957,2,2,0.108108108,1.324324324,1,6,0.567567568,0.756756757,0.108108108,1.459459459,324,37,1. LL,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,190,Mirror reversed,O32,LVF,1. left,357,3,1,-0.72972973,1.351351351,5,7,0.621621622,0.837837838,-0.837837838,1.243243243,-351,51,1. LL,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,190,Mirror reversed,O32,LVF,2. center,682,3,3,0.297297297,1.108108108,4,8,0.621621622,0.837837838,0.027027027,1.837837838,-27,25,2. target,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,190,Mirror reversed,O32,LVF,3. right,749,3,1,-0.216216216,1.486486486,1,3,0.621621622,0.837837838,-0.783783784,1.297297297,316,57,3. RR,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,191,Mirror reversed,O32,RVF,1. left,1365,4,3,-0.243243243,1.297297297,6,15,0.351351351,0.675675676,1.540540541,0.783783784,-250,41,3. RR,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,191,Mirror reversed,O32,RVF,2. center,2413,5,4,0.243243243,0.918918919,2,14,0.351351351,0.675675676,0.351351351,0.837837838,-26,39,2. target,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,191,Mirror reversed,O32,RVF,3. right,1288,7,3,-0.027027027,1.189189189,1,12,0.351351351,0.675675676,-0.351351351,1.189189189,327,41,1. LL,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,192,Mirror reversed,O71,RVF,1. left,349,3,1,-0.216216216,0.810810811,1,3,-0.540540541,1.135135135,-0.675675676,0.648648649,-328,33,3. RR,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,192,Mirror reversed,O71,RVF,2. center,1805,5,5,-0.135135135,1.189189189,5,16,-0.540540541,1.135135135,-1.189189189,0.864864865,-25,84,2. target,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,192,Mirror reversed,O71,RVF,3. right,1105,8,3,-0.243243243,1.243243243,6,15,-0.540540541,1.135135135,0.27027027,1.027027027,316,79,1. LL,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,193,Intact,O35,LVF,1. left,224,2,1,-0.621621622,1.135135135,4,5,0.405405405,0.756756757,-0.324324324,0.567567568,-344,45,1. LL,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,193,Intact,O35,LVF,2. center,4246,3,3,0.216216216,0.837837838,3,6,0.405405405,0.756756757,-0.081081081,1.162162162,-20,37,2. target,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,193,Intact,O35,LVF,3. right,815,4,2,0.135135135,1.054054054,1,8,0.405405405,0.756756757,-0.540540541,0.891891892,334,32,3. RR,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,194,Intact,O22,RVF,1. left,432,3,1,-0.621621622,0.972972973,3,5,0.054054054,1.054054054,-0.918918919,1.108108108,-345,35,3. RR,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,194,Intact,O22,RVF,2. center,1814,3,3,0.027027027,1,2,6,0.054054054,1.054054054,0.351351351,0.891891892,-18,31,2. target,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,194,Intact,O22,RVF,3. right,807,2,2,-0.189189189,1.189189189,1,7,0.054054054,1.054054054,-0.108108108,1.27027027,307,38,1. LL,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,195,Intact,O4,LVF,1. left,374,3,1,-0.594594595,0.891891892,3,5,0.513513514,0.945945946,-0.837837838,0.648648649,-345,33,1. LL,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,195,Intact,O4,LVF,2. center,2755,3,3,0.135135135,1.027027027,2,6,0.513513514,0.945945946,-0.540540541,1.135135135,-5,47,2. target,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,195,Intact,O4,LVF,3. right,1523,2,2,-0.486486486,1.297297297,1,7,0.513513514,0.945945946,-0.567567568,1.297297297,325,45,3. RR,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,196,Mirror reversed,O28,RVF,1. left,433,1,1,1.378378378,0.783783784,4,4,3.081081081,1.27027027,1.378378378,0.783783784,-269,29,3. RR,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,196,Mirror reversed,O28,RVF,2. center,707,3,3,2.189189189,1.135135135,1,6,3.081081081,1.27027027,2,1.135135135,54,48,2. target,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,196,Mirror reversed,O28,RVF,3. right,732,2,2,1.810810811,1.567567568,2,5,3.081081081,1.27027027,2.405405405,1.351351351,353,70,1. LL,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,198,Intact,O42,RVF,1. left,674,4,2,-0.108108108,1.135135135,2,6,0.162162162,1.351351351,-0.189189189,1.243243243,-322,36,3. RR,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,198,Intact,O42,RVF,2. center,1165,2,2,-0.054054054,1.189189189,3,3,0.162162162,1.351351351,-0.351351351,0.945945946,-13,35,2. target,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,198,Intact,O42,RVF,3. right,732,2,2,-0.216216216,1.162162162,1,7,0.162162162,1.351351351,0,1.324324324,297,32,1. LL,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,199,Mirror reversed,O10,RVF,1. left,524,2,1,-0.810810811,0.891891892,3,4,0.648648649,1,-0.864864865,1.72972973,-350,31,3. RR,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,199,Mirror reversed,O10,RVF,2. center,1557,2,2,0.513513514,1.135135135,2,2,0.648648649,1,0.135135135,1.540540541,5,57,2. target,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,199,Mirror reversed,O10,RVF,3. right,741,1,1,-0.162162162,1.783783784,1,1,0.648648649,1,-0.162162162,1.783783784,314,66,1. LL,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,200,Mirror reversed,O77,LVF,3. right,632,2,1,-0.189189189,1.621621622,1,2,-0.108108108,1.081081081,-0.891891892,1.243243243,314,61,3. RR,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,201,Mirror reversed,O51,LVF,1. left,441,1,1,-0.810810811,0.459459459,4,4,0.945945946,1.054054054,-0.810810811,0.459459459,-350,17,1. LL,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,201,Mirror reversed,O51,LVF,2. center,1056,6,3,0.351351351,0.837837838,2,7,0.945945946,1.054054054,1.945945946,0.567567568,-12,28,2. target,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,201,Mirror reversed,O51,LVF,3. right,433,1,1,-0.351351351,0.72972973,1,1,0.945945946,1.054054054,-0.351351351,0.72972973,307,27,3. RR,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,204,Intact,O20,RVF,1. left,200,1,1,0.486486486,0.756756757,5,5,-0.162162162,1.351351351,0.459459459,0.756756757,-303,28,3. RR,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,204,Intact,O20,RVF,2. center,782,2,2,0.108108108,1.054054054,2,2,-0.162162162,1.351351351,0.297297297,0.837837838,11,31,2. target,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,204,Intact,O20,RVF,3. right,682,2,2,0.135135135,1.189189189,1,3,-0.162162162,1.351351351,0.297297297,1.297297297,309,33,1. LL,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,205,Mirror reversed,O1,RVF,1. left,831,5,2,-0.810810811,0.810810811,1,6,-0.486486486,0.972972973,-0.702702703,1.162162162,-360,34,3. RR,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,205,Mirror reversed,O1,RVF,3. right,807,1,1,-0.432432432,1.513513514,4,4,-0.486486486,0.972972973,-0.432432432,1.513513514,304,56,1. LL,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,206,Intact,O44,LVF,1. left,515,4,2,-0.648648649,1.243243243,2,6,-1.756756757,0.72972973,-0.918918919,1.108108108,-310,77,1. LL,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,206,Intact,O44,LVF,2. center,2847,2,1,-0.27027027,1.108108108,1,1,-1.756756757,0.72972973,-0.162162162,1.135135135,-6,42,2. target,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,206,Intact,O44,LVF,3. right,857,1,1,-0.324324324,1.324324324,4,4,-1.756756757,0.72972973,-0.324324324,1.324324324,308,49,3. RR,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,207,Intact,O84,LVF,1. left,458,1,1,-1.027027027,1.189189189,1,1,-0.432432432,1.243243243,-1.027027027,1.189189189,-358,44,1. LL,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,207,Intact,O84,LVF,3. right,590,2,1,-0.486486486,1.783783784,2,3,-0.432432432,1.243243243,-0.27027027,1.567567568,302,66,3. RR,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,208,Intact,O58,RVF,2. center,624,2,2,-0.351351351,0.810810811,4,4,0.027027027,0.783783784,-1.702702703,0.891891892,-63,33,2. target,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,208,Intact,O58,RVF,3. right,50,1,1,1.432432432,0.72972973,5,5,0.027027027,0.783783784,1.513513514,0.72972973,376,27,1. LL,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,210,Mirror reversed,O59,LVF,1. left,216,1,1,-0.189189189,1.324324324,1,1,0.135135135,0.945945946,-0.189189189,1.324324324,-327,49,1. LL,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,210,Mirror reversed,O59,LVF,2. center,615,3,3,0.027027027,1.216216216,2,6,0.135135135,0.945945946,0.054054054,1.243243243,-8,67,2. target,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,210,Mirror reversed,O59,LVF,3. right,448,3,1,0.189189189,1.891891892,3,5,0.135135135,0.945945946,-0.081081081,1.378378378,331,72,3. RR,LVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,211,Intact,O8,RVF,1. left,1364,5,3,-0.324324324,1.27027027,2,12,0,0.324324324,-0.27027027,1.297297297,-331,32,3. RR,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,211,Intact,O8,RVF,3. right,1780,6,3,-0.027027027,1.297297297,1,9,0,0.324324324,0.459459459,1.324324324,319,46,1. LL,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j108,212,Intact,O77,RVF,1. left,349,2,1,-0.72972973,1.405405405,4,5,-0.054054054,0.675675676,0.405405405,1.648648649,-349,52,3. RR,RVF,58.33924891,3. Arabic,#EC7404,0.296427754,1
,,,,,,,,,,,,,,,,,,,,,,,,,
